file,n_channels,channel_names,sampling_rate_hz,duration_sec,markers_found,error
raweeg_01m/B51_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1628.0,"1(eventComment)(eventComment)(x1), 0(eventComment)(eventComment)(x18), R(eventComment)(eventComment)(x10), Comment(eventComment)(eventComment)(x1), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B51_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x9), 0(eventComment)(eventComment)(x18), 3A(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B54_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 0(eventComment)(eventComment)(x20), R(eventComment)(eventComment)(x10), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B54_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 0(eventComment)(eventComment)(x22), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B55_00.edf,21,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, EEG FPZ-A1, EEG OZ-A1",500.0,1554.0,"1(eventComment)(x1), 2(eventComment)(x1), R(eventComment)(x8), 0(eventComment)(x17), 3A(eventComment)(x2), 3B(eventComment)(x2), 4(eventComment)(x2), 5(eventComment)(x2), 6(eventComment)(x2)",
raweeg_01m/B55_01T.edf,21,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, EEG FPZ-A1, EEG OZ-A1",500.0,1551.0,"1(eventComment)(x1), 0(eventComment)(x18), R(eventComment)(x9), 3A(eventComment)(x3), 3B(eventComment)(x3), Break recording [00:00:26](eventBreak)(x1), 4(eventComment)(x2), 5(eventComment)(x2), 6(eventComment)(x2)",
raweeg_01m/B56_00.edf,21,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, EEG FPZ-A1, EEG OZ-A1",500.0,1551.0,"1(eventComment)(x1), 2(eventComment)(x1), R(eventComment)(x8), 0(eventComment)(x17), 3A(eventComment)(x2), 3B(eventComment)(x1), 4(eventComment)(x2), 5(eventComment)(x2), Break recording [00:00:18](eventBreak)(x1), 6(eventComment)(x2), 3b(eventComment)(x1)",
raweeg_01m/B56_01T.edf,21,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, EEG FPZ-A1, EEG OZ-A1",500.0,1550.0,"R(eventComment)(x8), 0(eventComment)(x16), 3A(eventComment)(x2), 3B(eventComment)(x2), 4(eventComment)(x2), 5(eventComment)(x2), 6(eventComment)(x1), Break recording [00:00:14](eventBreak)(x1)",
raweeg_01m/B57_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 0(eventComment)(eventComment)(x14), R(eventComment)(eventComment)(x6), 3A(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x1)",
raweeg_01m/B57_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 0(eventComment)(eventComment)(x22), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
